listing_id,price_egp,area_sqm,bedrooms,bathrooms,floor_number,building_age_years,district,compound_name,distance_to_auc_km,distance_to_mall_km,distance_to_metro_km,finishing_type,has_balcony,has_parking,has_security,has_amenities,view_type,listing_date,days_on_market,seller_type,is_negotiable
NCR-2024-01197,4400000,197,3,3,7,17,Fifth Settlement,Palm Hills,13.7,6.9,12.1,Semi-finished,No,Yes,No,Yes,Street,2025-10-28,10,Broker,Yes
NCR-2024-01198,2600000,128,2,3,14,20,Fifth Settlement,Palm Hills,20.6,4.2,7.2,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-10-05,33,Broker,Yes
NCR-2024-01199,3650000,147,2,3,12,0,Rehab City,Rehab 3,12.1,6.7,15.0,Lux,Yes,No,Yes,Yes,Compound,2025-08-16,83,Broker,Yes
NCR-2024-01200,2000000,79,1,2,11,20,Katameya,Katameya Heights,4.8,3.5,8.2,Lux,No,Yes,Yes,No,Street,2025-09-06,62,Broker,Yes
NCR-2024-01201,3550000,141,3,4,12,11,Fifth Settlement,Mountain View,15.0,7.9,3.3,Lux,Yes,Yes,Yes,Yes,Garden,2025-09-06,62,Owner,Yes
NCR-2024-01202,5400000,180,3,4,13,9,Katameya,Katameya Dunes,23.9,6.3,7.4,Super Lux,Yes,Yes,Yes,Yes,Street,2025-10-09,29,Broker,Yes
NCR-2024-01203,5550000,282,4,5,4,1,Rehab City,Rehab 4,20.2,7.7,4.5,Semi-finished,Yes,Yes,Yes,No,Street,2025-10-20,18,Broker,Yes
NCR-2024-01204,4150000,155,3,4,7,8,Fifth Settlement,Hyde Park,15.3,4.4,4.5,Semi-finished,Yes,Yes,Yes,No,Garden,2025-06-20,140,Broker,No
NCR-2024-01205,3150000,143,3,3,2,1,Fifth Settlement,Mountain View,16.9,4.1,6.4,Unfinished,No,Yes,Yes,No,Street,2025-09-09,59,Broker,Yes
NCR-2024-01206,2800000,101,2,2,6,13,Katameya,Lake View,23.4,6.2,3.6,Lux,No,No,Yes,No,Compound,2025-05-26,165,Broker,Yes
NCR-2024-01207,4000000,168,3,3,15,10,Fifth Settlement,Moon Valley,11.9,7.1,11.3,Semi-finished,Yes,Yes,Yes,No,Street,2025-09-09,59,Owner,Yes
NCR-2024-01208,2950000,96,2,2,6,10,Rehab City,,9.6,7.7,3.9,Super Lux,Yes,No,Yes,No,Street,2025-07-29,101,Broker,Yes
NCR-2024-01209,3850000,153,3,3,2,16,Rehab City,Rehab 3,24.5,2.9,5.4,Semi-finished,Yes,No,Yes,Yes,Garden,2025-08-24,75,Broker,Yes
NCR-2024-01210,4000000,144,2,3,14,3,Madinaty,Madinaty B2,21.9,6.5,4.1,Lux,Yes,No,No,No,Garden,2025-05-16,175,Broker,No
NCR-2024-01211,2300000,101,2,3,4,12,Rehab City,Rehab 2,9.4,2.1,3.8,Unfinished,Yes,Yes,Yes,No,Garden,2025-05-30,161,Owner,Yes
NCR-2024-01212,2750000,124,2,2,8,6,Madinaty,Madinaty B1,12.7,4.6,6.2,Semi-finished,Yes,Yes,No,No,Street,2025-09-23,45,Owner,Yes
NCR-2024-01213,1900000,94,2,2,8,15,Rehab City,Rehab 1,11.5,1.8,9.9,Unfinished,Yes,No,Yes,No,Compound,2025-08-15,84,Broker,No
NCR-2024-01214,3200000,106,2,3,13,0,Fifth Settlement,,5.4,3.1,14.6,Semi-finished,Yes,Yes,Yes,Yes,Compound,2025-05-16,175,Broker,Yes
NCR-2024-01215,3700000,147,2,2,8,12,Fifth Settlement,Moon Valley,24.0,7.5,13.5,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-05-18,173,Broker,Yes
NCR-2024-01216,6950000,231,4,5,8,0,Katameya,Katameya Dunes,11.3,1.6,13.5,Super Lux,No,No,Yes,No,Compound,2025-05-24,167,Broker,No
NCR-2024-01217,2250000,99,2,2,1,10,Fifth Settlement,Palm Hills,22.1,5.2,5.1,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-09-18,50,Broker,Yes
NCR-2024-01218,5050000,182,3,4,2,5,Katameya,Katameya Plaza,6.4,4.9,6.2,Lux,Yes,Yes,Yes,No,Street,2025-09-17,51,Broker,Yes
NCR-2024-01219,5250000,208,3,3,12,19,Fifth Settlement,Hyde Park,14.6,1.4,3.9,Lux,Yes,Yes,Yes,Yes,Street,2025-06-01,159,Broker,Yes
NCR-2024-01220,7100000,244,4,5,15,2,Katameya,,2.6,2.9,12.3,Super Lux,No,No,Yes,No,Street,2025-08-03,96,Owner,Yes
NCR-2024-01221,4250000,148,3,3,4,11,Katameya,Katameya Dunes,19.6,4.7,3.8,Semi-finished,Yes,Yes,Yes,No,Nile,2025-09-21,47,Owner,Yes
NCR-2024-01222,4800000,188,3,3,12,4,Madinaty,Madinaty B2,15.4,1.9,9.7,Lux,Yes,No,No,Yes,Street,2025-11-04,3,Broker,Yes
NCR-2024-01223,4050000,122,2,2,9,8,Rehab City,Rehab 2,16.4,6.5,6.0,Lux,Yes,Yes,Yes,Yes,Garden,2025-06-23,137,Broker,Yes
NCR-2024-01224,3100000,125,2,2,3,11,Fifth Settlement,Moon Valley,3.2,7.8,5.9,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-05-18,173,Broker,Yes
NCR-2024-01225,2000000,125,2,3,14,9,Rehab City,,6.9,2.1,14.9,Unfinished,No,Yes,Yes,No,Garden,2025-06-03,157,Broker,No
NCR-2024-01226,3200000,157,3,4,6,18,Madinaty,Madinaty B4,3.7,1.9,12.1,Semi-finished,Yes,Yes,No,No,Street,2025-06-06,154,Broker,Yes
NCR-2024-01227,4950000,148,3,3,7,4,Rehab City,Rehab 2,8.6,3.9,13.0,Lux,Yes,Yes,Yes,Yes,Compound,2025-06-30,130,Broker,Yes
NCR-2024-01228,3850000,146,2,2,8,4,Katameya,Lake View,16.4,6.1,9.9,Lux,Yes,Yes,Yes,Yes,Street,2025-10-13,25,Broker,Yes
NCR-2024-01229,3650000,118,2,2,13,8,Fifth Settlement,Hyde Park,15.0,2.6,13.5,Super Lux,Yes,No,Yes,No,Compound,2025-07-18,112,Broker,Yes
NCR-2024-01230,5750000,217,3,4,7,19,Katameya,,16.1,0.6,10.7,Lux,Yes,Yes,Yes,No,Compound,2025-06-04,156,Broker,Yes
NCR-2024-01231,3300000,114,2,3,3,16,Madinaty,Madinaty B2,14.6,4.6,14.4,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-06-23,137,Broker,Yes
NCR-2024-01232,3650000,154,3,3,6,9,Katameya,,8.3,7.7,6.4,Unfinished,Yes,Yes,Yes,Yes,Street,2025-11-01,6,Owner,No
NCR-2024-01233,3400000,145,3,4,5,20,Katameya,Katameya Plaza,7.6,3.4,10.1,Lux,Yes,No,Yes,No,Street,2025-09-06,62,Owner,Yes
NCR-2024-01234,5850000,181,3,4,15,0,Fifth Settlement,Palm Hills,5.2,3.7,11.3,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-08-27,72,Owner,No
NCR-2024-01235,3950000,168,3,4,13,15,Rehab City,,21.5,7.8,7.7,Lux,Yes,Yes,Yes,No,Street,2025-09-07,61,Owner,Yes
NCR-2024-01236,4800000,218,3,4,12,14,Fifth Settlement,Moon Valley,16.2,5.7,13.6,Lux,Yes,No,Yes,Yes,Street,2025-05-23,168,Broker,Yes
NCR-2024-01237,3350000,118,2,3,10,16,Rehab City,Rehab 3,6.3,5.9,14.8,Lux,Yes,Yes,Yes,No,Garden,2025-07-02,128,Owner,Yes
NCR-2024-01238,4550000,143,3,4,4,19,Rehab City,Rehab 2,6.1,4.7,8.9,Super Lux,Yes,Yes,Yes,Yes,Street,2025-06-16,144,Owner,Yes
NCR-2024-01239,3500000,196,3,3,1,12,Rehab City,Rehab 2,22.1,7.8,7.7,Unfinished,Yes,Yes,No,No,Street,2025-09-02,66,Broker,Yes
NCR-2024-01240,3450000,138,2,3,14,0,Katameya,Katameya Heights,19.1,5.7,8.7,Lux,No,No,Yes,Yes,Garden,2025-06-19,141,Broker,Yes
NCR-2024-01241,2400000,75,1,1,13,7,Fifth Settlement,,17.2,7.2,13.2,Super Lux,Yes,Yes,Yes,Yes,Street,2025-07-27,103,Broker,Yes
NCR-2024-01242,3750000,100,2,2,7,4,Fifth Settlement,Palm Hills,11.4,5.7,10.7,Super Lux,No,Yes,Yes,Yes,Street,2025-08-13,86,Owner,Yes
NCR-2024-01243,3450000,103,2,2,8,5,Rehab City,Rehab 4,8.0,6.0,3.5,Lux,Yes,No,Yes,No,Garden,2025-09-21,47,Broker,Yes
NCR-2024-01244,4100000,142,3,4,2,19,Fifth Settlement,,24.5,2.7,9.5,Super Lux,Yes,Yes,Yes,Yes,Street,2025-06-04,156,Owner,Yes
NCR-2024-01245,5550000,201,3,2,7,13,Katameya,Katameya Heights,20.3,2.8,3.2,Super Lux,Yes,No,Yes,Yes,Garden,2025-08-21,78,Broker,Yes
NCR-2024-01246,3250000,131,2,2,6,10,Katameya,Katameya Heights,8.9,6.4,12.3,Lux,Yes,Yes,Yes,Yes,Street,2025-06-25,135,Broker,Yes
NCR-2024-01247,3900000,127,2,2,5,5,Katameya,Katameya Heights,21.5,2.7,6.9,Lux,Yes,Yes,Yes,Yes,Garden,2025-10-16,22,Broker,Yes
NCR-2024-01248,6000000,244,4,3,13,10,Katameya,Lake View,19.5,4.7,8.7,Super Lux,No,Yes,No,Yes,Garden,2025-08-20,79,Owner,Yes
NCR-2024-01249,3450000,131,2,2,4,12,Katameya,,8.8,2.4,12.6,Lux,No,Yes,Yes,Yes,Garden,2025-08-09,90,Broker,Yes
NCR-2024-01250,3000000,107,2,3,2,11,Rehab City,Rehab 2,11.8,6.6,3.6,Lux,Yes,Yes,Yes,No,Street,2025-08-12,87,Broker,Yes
NCR-2024-01251,4900000,197,3,4,10,1,Rehab City,Rehab 1,6.3,1.3,4.9,Super Lux,Yes,Yes,Yes,No,Street,2025-07-17,113,Owner,No
NCR-2024-01252,3900000,159,3,3,6,20,Rehab City,Rehab 3,4.6,6.7,7.8,Lux,No,Yes,Yes,No,Compound,2025-06-18,142,Owner,Yes
NCR-2024-01253,4000000,147,2,3,5,2,Rehab City,Rehab 2,18.6,5.0,5.8,Super Lux,No,No,Yes,No,Street,2025-07-29,101,Broker,No
NCR-2024-01254,4000000,137,2,3,2,3,Madinaty,,8.2,1.9,7.1,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-10-21,17,Broker,Yes
NCR-2024-01255,2250000,114,2,2,10,16,Rehab City,,20.9,4.6,15.0,Lux,Yes,No,No,No,Compound,2025-09-22,46,Broker,Yes
NCR-2024-01256,4600000,196,3,4,7,5,Madinaty,,24.9,2.6,12.9,Super Lux,Yes,No,Yes,Yes,Garden,2025-08-03,96,Broker,Yes
NCR-2024-01257,5850000,216,3,4,6,6,Madinaty,Madinaty B2,3.8,2.9,13.6,Super Lux,Yes,No,Yes,Yes,Street,2025-07-15,115,Broker,Yes
NCR-2024-01258,2300000,93,2,2,12,14,Rehab City,Rehab 3,12.9,3.1,14.2,Lux,Yes,No,Yes,Yes,Street,2025-07-04,126,Owner,Yes
NCR-2024-01259,5850000,217,3,3,15,10,Katameya,Lake View,20.4,1.0,7.1,Unfinished,Yes,Yes,Yes,Yes,Compound,2025-07-21,109,Broker,Yes
NCR-2024-01260,4800000,191,3,4,15,2,Fifth Settlement,Palm Hills,20.1,7.9,6.6,Semi-finished,Yes,No,No,Yes,Garden,2025-06-21,139,Broker,Yes
NCR-2024-01261,1800000,67,1,1,11,5,Rehab City,Rehab 2,19.5,0.7,5.8,Semi-finished,Yes,No,Yes,Yes,Garden,2025-10-12,26,Owner,Yes
NCR-2024-01262,3350000,133,2,1,9,1,Katameya,Katameya Plaza,10.0,5.5,13.0,Semi-finished,Yes,No,Yes,No,Garden,2025-09-17,51,Broker,Yes
NCR-2024-01263,3400000,144,3,3,11,13,Rehab City,Rehab 3,12.4,3.3,11.2,Unfinished,No,Yes,Yes,Yes,Compound,2025-07-19,111,Owner,Yes
NCR-2024-01264,3000000,143,2,2,10,8,Fifth Settlement,Mountain View,15.7,5.3,5.8,Semi-finished,No,No,Yes,Yes,Garden,2025-09-19,49,Broker,Yes
NCR-2024-01265,1800000,94,2,3,5,17,Rehab City,,24.4,3.2,7.5,Lux,Yes,No,Yes,Yes,Street,2025-05-31,160,Owner,No
NCR-2024-01266,4100000,170,3,3,9,18,Fifth Settlement,Hyde Park,9.5,5.6,9.1,Lux,Yes,No,Yes,Yes,Garden,2025-05-11,180,Owner,No
NCR-2024-01267,4750000,184,3,3,9,11,Fifth Settlement,Palm Hills,23.2,6.0,9.3,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-10-23,15,Owner,No
NCR-2024-01268,3200000,148,3,4,13,12,Rehab City,Rehab 2,8.2,5.7,13.7,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-07-09,121,Owner,Yes
NCR-2024-01269,4000000,171,3,3,1,11,Katameya,Katameya Heights,24.7,1.4,7.6,Unfinished,Yes,No,Yes,Yes,Compound,2025-07-25,105,Broker,Yes
NCR-2024-01270,5150000,172,3,3,5,11,Madinaty,Madinaty B4,17.4,5.4,13.9,Lux,Yes,Yes,Yes,No,Street,2025-08-09,90,Broker,No
NCR-2024-01271,2100000,92,2,2,9,17,Katameya,Lake View,12.7,2.6,8.3,Semi-finished,Yes,Yes,No,No,Garden,2025-09-29,39,Broker,Yes
NCR-2024-01272,4150000,169,3,4,7,8,Rehab City,,16.1,0.7,12.0,Lux,Yes,No,Yes,Yes,Street,2025-08-06,93,Broker,Yes
NCR-2024-01273,4100000,139,2,1,6,16,Fifth Settlement,Palm Hills,8.3,3.6,14.2,Lux,Yes,Yes,No,Yes,Street,2025-07-31,99,Broker,Yes
NCR-2024-01274,2600000,101,2,2,6,20,Madinaty,Madinaty B4,8.3,3.8,13.9,Lux,No,Yes,Yes,No,Garden,2025-05-27,164,Broker,Yes
NCR-2024-01275,4700000,168,3,3,11,15,Fifth Settlement,,4.6,4.0,3.7,Lux,Yes,Yes,Yes,Yes,Nile,2025-07-22,108,Broker,Yes
NCR-2024-01276,4100000,142,3,3,7,16,Fifth Settlement,Mountain View,4.6,5.8,5.5,Lux,Yes,Yes,Yes,Yes,Garden,2025-11-01,6,Broker,No
NCR-2024-01277,2050000,115,2,2,1,20,Katameya,,10.0,2.8,8.7,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-07-05,125,Owner,Yes
NCR-2024-01278,4400000,196,3,3,4,7,Katameya,Katameya Heights,19.5,2.9,8.2,Semi-finished,Yes,Yes,Yes,No,Garden,2025-09-14,54,Broker,Yes
NCR-2024-01279,2100000,89,1,2,13,10,Katameya,Katameya Heights,16.0,1.0,10.7,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-07-02,128,Owner,Yes
NCR-2024-01280,3300000,98,2,2,15,1,Madinaty,Madinaty B4,4.4,5.7,14.3,Super Lux,No,Yes,Yes,No,Street,2025-09-15,53,Owner,Yes
NCR-2024-01281,2950000,115,2,3,1,7,Fifth Settlement,Hyde Park,21.6,4.8,4.3,Semi-finished,Yes,No,Yes,Yes,Street,2025-10-03,35,Broker,Yes
NCR-2024-01282,4000000,141,3,2,6,11,Rehab City,Rehab 4,15.8,3.1,8.4,Lux,No,Yes,Yes,Yes,Street,2025-06-27,133,Broker,Yes
NCR-2024-01283,4350000,201,3,4,14,20,Rehab City,Rehab 1,24.1,5.8,5.3,Lux,Yes,Yes,No,Yes,Garden,2025-09-24,44,Broker,Yes
NCR-2024-01284,2700000,92,2,2,13,0,Rehab City,Rehab 3,17.4,4.5,13.7,Semi-finished,Yes,Yes,Yes,No,Garden,2025-07-03,127,Broker,Yes
NCR-2024-01285,4750000,185,3,4,4,12,Fifth Settlement,Palm Hills,6.0,4.0,14.6,Lux,Yes,No,Yes,No,Street,2025-10-20,18,Owner,Yes
NCR-2024-01286,3150000,93,2,2,1,20,Fifth Settlement,Mountain View,12.9,4.3,8.7,Super Lux,Yes,No,Yes,Yes,Compound,2025-10-31,7,Broker,No
NCR-2024-01287,4700000,164,3,3,9,16,Rehab City,Rehab 2,16.9,5.3,4.2,Lux,Yes,Yes,Yes,Yes,Street,2025-05-11,180,Broker,No
NCR-2024-01288,3400000,140,2,2,12,13,Fifth Settlement,Hyde Park,2.7,5.5,12.4,Semi-finished,No,Yes,Yes,Yes,Compound,2025-06-20,140,Broker,Yes
NCR-2024-01289,3750000,102,2,3,4,13,Katameya,Katameya Plaza,2.3,2.7,11.4,Lux,Yes,Yes,Yes,Yes,Garden,2025-07-22,108,Owner,Yes
NCR-2024-01290,4650000,183,3,3,12,15,Fifth Settlement,Hyde Park,5.0,1.6,7.3,Lux,Yes,No,Yes,Yes,Street,2025-10-17,21,Broker,Yes
NCR-2024-01291,3050000,124,2,2,6,16,New Cairo (Other),Mirage City,7.8,1.7,13.6,Semi-finished,No,Yes,Yes,Yes,Compound,2025-07-26,104,Broker,No
NCR-2024-01292,2650000,144,2,3,13,5,Rehab City,,11.9,5.3,14.7,Semi-finished,Yes,Yes,Yes,No,Street,2025-06-19,141,Broker,No
NCR-2024-01293,3350000,148,3,3,7,6,Katameya,,13.2,7.0,9.7,Semi-finished,Yes,No,Yes,Yes,Garden,2025-09-26,42,Owner,Yes
NCR-2024-01294,6400000,201,4,5,8,0,Rehab City,Rehab 1,5.2,3.6,9.8,Lux,Yes,No,Yes,Yes,Street,2025-10-31,7,Owner,Yes
NCR-2024-01295,3750000,143,2,3,12,14,Madinaty,Madinaty B4,17.5,1.8,6.6,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-06-27,133,Owner,Yes
NCR-2024-01296,3150000,130,2,3,13,19,Katameya,Lake View,15.7,6.2,10.0,Lux,Yes,No,Yes,Yes,Garden,2025-06-22,138,Owner,Yes
NCR-2024-01297,2950000,133,2,2,11,20,Rehab City,,8.8,6.7,8.3,Lux,Yes,Yes,Yes,Yes,Street,2025-11-05,2,Broker,Yes
NCR-2024-01298,3750000,203,3,3,9,17,Madinaty,Madinaty B4,2.3,7.1,6.6,Semi-finished,Yes,No,Yes,No,Street,2025-06-21,139,Broker,Yes
NCR-2024-01299,3600000,120,2,2,9,12,New Cairo (Other),Mirage City,3.8,5.1,3.8,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-10-11,27,Broker,Yes
NCR-2024-01300,4050000,186,3,4,8,1,Fifth Settlement,,11.0,7.0,6.0,Lux,Yes,Yes,No,No,Street,2025-08-22,77,Broker,No
NCR-2024-01301,5700000,201,4,4,10,18,Fifth Settlement,Palm Hills,5.5,0.6,5.4,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-05-21,170,Owner,Yes
NCR-2024-01302,3150000,121,2,2,11,14,Rehab City,Rehab 4,10.7,1.3,9.5,Semi-finished,Yes,Yes,No,Yes,Garden,2025-06-04,156,Broker,Yes
NCR-2024-01303,2550000,107,2,3,15,11,Fifth Settlement,Hyde Park,16.4,1.2,10.2,Semi-finished,No,Yes,No,Yes,Compound,2025-06-19,141,Owner,Yes
NCR-2024-01304,2200000,102,2,1,12,14,Rehab City,Rehab 2,14.6,5.8,10.3,Semi-finished,Yes,Yes,Yes,No,Street,2025-06-04,156,Owner,Yes
NCR-2024-01305,3000000,135,2,3,12,17,Rehab City,Rehab 2,7.3,1.0,7.7,Semi-finished,No,Yes,Yes,Yes,Street,2025-08-02,97,Owner,Yes
NCR-2024-01306,4250000,208,3,4,15,13,Madinaty,,9.9,4.2,8.1,Semi-finished,Yes,Yes,Yes,Yes,Compound,2025-08-24,75,Broker,Yes
NCR-2024-01307,3850000,147,2,3,14,5,Katameya,Lake View,16.1,4.0,13.0,Lux,Yes,No,Yes,Yes,Street,2025-09-06,62,Broker,No
NCR-2024-01308,2250000,131,2,3,3,11,Fifth Settlement,Palm Hills,21.8,2.8,8.7,Unfinished,Yes,Yes,No,No,Garden,2025-08-26,73,Owner,No
NCR-2024-01309,4150000,183,3,3,12,19,Rehab City,Rehab 2,19.3,7.0,14.9,Lux,No,Yes,Yes,Yes,Compound,2025-07-23,107,Broker,No
NCR-2024-01310,3200000,99,2,2,2,5,Rehab City,Rehab 2,14.7,1.8,8.3,Super Lux,Yes,Yes,No,Yes,Compound,2025-11-06,1,Owner,Yes
NCR-2024-01311,4600000,195,3,4,5,8,Rehab City,Rehab 2,10.3,3.1,10.8,Lux,No,Yes,Yes,Yes,Street,2025-08-31,68,Owner,Yes
NCR-2024-01312,3250000,132,2,2,1,3,Madinaty,Madinaty B2,10.4,6.3,3.6,Semi-finished,No,Yes,Yes,Yes,Street,2025-09-18,50,Broker,Yes
NCR-2024-01313,4550000,173,3,3,3,16,Katameya,Katameya Plaza,22.2,0.7,10.8,Unfinished,Yes,Yes,Yes,Yes,Street,2025-06-18,142,Owner,Yes
NCR-2024-01314,5200000,169,3,4,1,1,Fifth Settlement,Palm Hills,2.9,5.5,13.2,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-08-09,90,Broker,No
NCR-2024-01315,5500000,210,3,3,13,15,Katameya,Katameya Plaza,24.7,6.6,14.3,Super Lux,Yes,Yes,Yes,No,Nile,2025-10-20,18,Broker,Yes
NCR-2024-01316,6850000,269,4,5,3,13,Katameya,,17.3,7.5,15.0,Semi-finished,Yes,No,Yes,Yes,Street,2025-10-25,13,Owner,Yes
NCR-2024-01317,2650000,143,2,3,13,7,Katameya,,17.7,7.1,6.4,Unfinished,Yes,Yes,No,No,Garden,2025-06-01,159,Owner,No
NCR-2024-01318,3550000,144,2,3,4,13,Fifth Settlement,Palm Hills,2.9,2.9,9.9,Lux,No,Yes,Yes,No,Compound,2025-05-29,162,Broker,No
NCR-2024-01319,4950000,206,3,4,7,1,Katameya,,15.9,4.9,8.4,Lux,Yes,Yes,No,Yes,Street,2025-05-24,167,Owner,Yes
NCR-2024-01320,3050000,152,3,4,12,15,Fifth Settlement,Palm Hills,13.1,1.1,9.8,Semi-finished,Yes,No,No,Yes,Street,2025-08-27,72,Broker,Yes
NCR-2024-01321,2200000,92,2,3,15,3,Fifth Settlement,,4.4,2.4,4.9,Lux,Yes,Yes,Yes,No,Street,2025-11-04,3,Broker,Yes
NCR-2024-01322,3000000,115,2,2,12,0,Katameya,,8.4,1.2,13.3,Semi-finished,No,No,Yes,No,Garden,2025-06-22,138,Broker,Yes
NCR-2024-01323,3400000,146,2,2,5,19,New Cairo (Other),Gardenia Springs,22.5,2.9,13.9,Super Lux,Yes,Yes,Yes,No,Compound,2025-07-04,126,Broker,Yes
NCR-2024-01324,3500000,113,2,3,5,13,Madinaty,Madinaty B4,14.6,7.1,8.4,Super Lux,No,Yes,Yes,No,Compound,2025-10-25,13,Broker,Yes
NCR-2024-01325,3800000,142,2,3,13,7,Rehab City,Rehab 4,11.5,3.1,6.4,Super Lux,No,No,Yes,Yes,Street,2025-05-22,169,Owner,Yes
NCR-2024-01326,5100000,209,3,3,1,2,Rehab City,Rehab 2,3.7,4.7,4.7,Lux,Yes,No,Yes,No,Street,2025-10-19,19,Owner,Yes
NCR-2024-01327,4100000,132,2,1,8,4,Rehab City,Rehab 3,18.4,3.8,11.2,Super Lux,Yes,Yes,No,Yes,Garden,2025-08-26,73,Broker,Yes
NCR-2024-01328,4350000,149,2,2,13,5,Madinaty,Madinaty B2,18.2,3.9,6.7,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-08-01,98,Owner,Yes
NCR-2024-01329,4100000,197,3,2,4,7,Katameya,Lake View,16.1,7.8,13.9,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-06-02,158,Broker,No
NCR-2024-01330,4600000,188,3,4,10,5,Rehab City,,13.7,2.7,11.1,Super Lux,Yes,No,No,No,Garden,2025-09-22,46,Broker,Yes
NCR-2024-01331,4400000,181,3,4,5,5,Katameya,Katameya Heights,12.0,5.2,10.7,Unfinished,Yes,Yes,Yes,Yes,Garden,2025-10-03,35,Broker,Yes
NCR-2024-01332,4850000,215,3,3,2,3,Fifth Settlement,,15.6,3.7,9.7,Lux,Yes,Yes,Yes,No,Street,2025-09-23,45,Owner,Yes
NCR-2024-01333,3500000,138,2,3,15,6,Rehab City,Rehab 4,7.4,1.0,3.5,Semi-finished,Yes,Yes,Yes,No,Garden,2025-08-07,92,Broker,Yes
NCR-2024-01334,5900000,205,3,2,12,18,Fifth Settlement,Hyde Park,23.6,4.2,14.2,Super Lux,Yes,Yes,Yes,No,Nile,2025-06-21,139,Broker,Yes
NCR-2024-01335,3950000,150,3,4,13,6,Rehab City,Rehab 3,15.5,6.6,10.5,Super Lux,Yes,Yes,Yes,No,Street,2025-08-11,88,Owner,Yes
NCR-2024-01336,3600000,128,2,2,1,2,Rehab City,,9.2,1.2,14.9,Lux,Yes,Yes,No,Yes,Garden,2025-08-11,88,Broker,Yes
NCR-2024-01337,4150000,157,3,4,9,7,Katameya,,12.3,1.0,9.4,Lux,No,Yes,Yes,No,Street,2025-05-11,180,Broker,Yes
NCR-2024-01338,5100000,191,3,3,15,0,Katameya,Lake View,20.5,1.7,11.5,Semi-finished,Yes,Yes,Yes,No,Garden,2025-07-28,102,Owner,Yes
NCR-2024-01339,2950000,135,2,1,2,0,Katameya,,5.7,6.2,3.7,Semi-finished,Yes,Yes,Yes,No,Garden,2025-09-30,38,Owner,Yes
NCR-2024-01340,3700000,133,2,2,6,13,Rehab City,Rehab 4,8.7,5.9,10.6,Semi-finished,No,Yes,Yes,No,Garden,2025-10-13,25,Owner,Yes
NCR-2024-01341,2850000,111,2,1,1,5,Madinaty,Madinaty B1,17.6,4.7,12.2,Lux,No,Yes,No,Yes,Compound,2025-10-21,17,Broker,Yes
NCR-2024-01342,2900000,142,2,2,1,9,Rehab City,,9.3,4.0,12.3,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-08-24,75,Broker,Yes
NCR-2024-01343,3850000,148,2,1,9,13,Katameya,,20.2,7.2,12.2,Lux,Yes,Yes,Yes,Yes,Garden,2025-06-25,135,Broker,Yes
NCR-2024-01344,3200000,169,3,3,4,3,Madinaty,Madinaty B2,5.0,6.3,5.7,Unfinished,Yes,Yes,No,No,Street,2025-05-31,160,Owner,Yes
NCR-2024-01345,2350000,97,2,3,9,5,Katameya,,19.5,6.6,14.7,Semi-finished,Yes,No,Yes,Yes,Compound,2025-11-03,4,Broker,Yes
NCR-2024-01346,4700000,196,3,4,11,15,Katameya,,3.6,6.6,14.9,Super Lux,No,Yes,Yes,No,Street,2025-10-24,14,Broker,Yes
NCR-2024-01347,5150000,212,3,4,5,20,Katameya,Katameya Plaza,2.3,5.3,3.9,Lux,Yes,Yes,Yes,Yes,Compound,2025-06-17,143,Owner,Yes
NCR-2024-01348,4700000,159,3,4,7,0,Fifth Settlement,Hyde Park,22.7,3.9,14.2,Lux,No,Yes,Yes,No,Street,2025-05-19,172,Owner,Yes
NCR-2024-01349,4350000,164,3,2,1,5,Fifth Settlement,Hyde Park,15.4,7.0,6.5,Semi-finished,Yes,Yes,Yes,No,Street,2025-05-30,161,Broker,Yes
NCR-2024-01350,3700000,108,2,1,6,8,Fifth Settlement,Palm Hills,10.1,7.4,11.3,Lux,Yes,Yes,Yes,Yes,Street,2025-08-02,97,Broker,Yes
NCR-2024-01351,3250000,94,2,2,8,14,Madinaty,Madinaty B2,7.3,0.7,7.1,Semi-finished,Yes,Yes,Yes,No,Nile,2025-05-18,173,Broker,Yes
NCR-2024-01352,4700000,214,3,4,14,11,Fifth Settlement,,16.2,0.9,14.6,Lux,Yes,Yes,Yes,No,Street,2025-05-24,167,Broker,Yes
NCR-2024-01353,5200000,218,3,4,1,2,Fifth Settlement,Hyde Park,13.7,7.7,4.2,Super Lux,Yes,Yes,No,Yes,Street,2025-07-11,119,Owner,Yes
